keyLength        |encrypt(ms)      |decrypt(ms)      |
15360            |45.327000        |22.992000        |
15360            |45.405000        |22.911000        |
15360            |45.300000        |22.966000        |
15360            |45.674000        |22.998000        |
15360            |45.382000        |23.052000        |
15360            |45.377000        |22.955000        |
15360            |45.396000        |22.996000        |
15360            |45.371000        |23.223000        |
15360            |45.208000        |23.058000        |
15360            |45.297000        |23.063000        |
15360            |45.357000        |22.935000        |
15360            |45.269000        |23.011000        |
15360            |45.761000        |23.017000        |
15360            |45.368000        |22.922000        |
15360            |45.422000        |22.957000        |
15360            |45.338000        |22.989000        |
15360            |45.548000        |23.537000        |
15360            |46.674000        |23.665000        |
15360            |45.468000        |23.057000        |
15360            |45.408000        |23.033000        |
15360            |45.267000        |23.410000        |
15360            |45.388000        |23.009000        |
15360            |45.315000        |22.999000        |
15360            |45.322000        |23.082000        |
15360            |45.369000        |23.038000        |
15360            |45.823000        |23.028000        |
15360            |45.292000        |22.954000        |
15360            |45.371000        |22.966000        |
15360            |45.388000        |23.052000        |
15360            |45.696000        |22.996000        |
15360            |45.384000        |22.942000        |
15360            |45.232000        |22.961000        |
15360            |45.322000        |22.960000        |
15360            |45.300000        |23.386000        |
15360            |45.350000        |22.984000        |
15360            |45.205000        |22.978000        |
15360            |45.295000        |23.044000        |
15360            |45.291000        |23.025000        |
15360            |45.765000        |23.005000        |
15360            |46.781000        |24.476000        |
15360            |47.606000        |24.304000        |
15360            |47.084000        |23.643000        |
15360            |45.806000        |22.998000        |
15360            |45.351000        |22.981000        |
15360            |45.354000        |23.034000        |
15360            |45.323000        |23.296000        |
15360            |45.626000        |23.315000        |
15360            |45.328000        |22.966000        |
15360            |45.289000        |22.989000        |
15360            |45.290000        |23.003000        |
15360            |45.375000        |22.972000        |
15360            |45.807000        |22.986000        |
15360            |45.244000        |22.974000        |
15360            |45.354000        |22.999000        |
15360            |45.307000        |23.033000        |
15360            |45.672000        |23.002000        |
15360            |45.382000        |22.990000        |
15360            |45.381000        |22.971000        |
15360            |45.351000        |23.007000        |
15360            |45.342000        |23.238000        |
15360            |45.460000        |23.017000        |
15360            |45.353000        |22.984000        |
15360            |45.363000        |22.984000        |
15360            |45.381000        |23.012000        |
15360            |45.766000        |22.917000        |
15360            |45.469000        |23.089000        |
15360            |45.242000        |23.009000        |
15360            |45.337000        |22.985000        |
15360            |45.245000        |23.322000        |
15360            |45.387000        |22.989000        |
15360            |45.290000        |22.964000        |
15360            |45.317000        |23.023000        |
15360            |45.408000        |23.009000        |
15360            |45.714000        |23.045000        |
15360            |45.391000        |23.022000        |
15360            |45.358000        |22.973000        |
15360            |45.228000        |23.025000        |
15360            |45.701000        |22.986000        |
15360            |45.349000        |23.005000        |
15360            |45.388000        |23.032000        |
15360            |45.242000        |23.069000        |
15360            |45.278000        |23.311000        |
15360            |45.419000        |22.977000        |
15360            |45.457000        |22.984000        |
15360            |45.328000        |23.042000        |
15360            |45.319000        |23.039000        |
15360            |45.805000        |23.022000        |
15360            |47.138000        |25.382000        |
15360            |48.286000        |24.849000        |
15360            |47.723000        |23.504000        |
15360            |45.895000        |23.052000        |
15360            |45.511000        |23.062000        |
15360            |45.449000        |23.044000        |
15360            |45.526000        |23.049000        |
15360            |45.403000        |23.742000        |
15360            |45.451000        |23.044000        |
15360            |45.322000        |23.028000        |
15360            |45.433000        |22.963000        |
15360            |45.391000        |22.972000        |
15360            |45.688000        |23.020000        |
15360            |45.305000        |22.990000        |
15360            |45.365000        |23.127000        |
15360            |45.319000        |23.016000        |
15360            |45.661000        |23.032000        |
15360            |45.426000        |22.962000        |
15360            |45.326000        |22.963000        |
15360            |45.324000        |22.987000        |
15360            |45.455000        |23.303000        |
15360            |45.323000        |22.978000        |
15360            |45.307000        |22.981000        |
15360            |45.269000        |23.124000        |
15360            |45.337000        |22.968000        |
15360            |45.779000        |23.019000        |
15360            |45.287000        |23.042000        |
15360            |45.355000        |23.041000        |
15360            |45.335000        |23.102000        |
15360            |45.406000        |23.387000        |
15360            |45.300000        |23.034000        |
15360            |45.397000        |23.055000        |
15360            |45.305000        |23.010000        |
15360            |45.434000        |22.948000        |
15360            |45.699000        |23.028000        |
15360            |45.211000        |22.980000        |
15360            |45.250000        |22.974000        |
15360            |45.173000        |22.948000        |
15360            |45.727000        |23.031000        |
15360            |45.313000        |22.948000        |
15360            |45.242000        |22.985000        |
15360            |45.288000        |22.969000        |
15360            |45.317000        |23.443000        |
15360            |45.339000        |23.112000        |
15360            |45.318000        |22.997000        |
15360            |45.397000        |22.938000        |
15360            |45.354000        |22.966000        |
15360            |45.829000        |22.975000        |
15360            |45.397000        |23.049000        |
15360            |45.307000        |22.970000        |
15360            |45.279000        |23.011000        |
15360            |45.736000        |23.029000        |
15360            |45.471000        |23.025000        |
15360            |45.399000        |22.994000        |
15360            |45.376000        |23.020000        |
15360            |45.400000        |23.380000        |
15360            |45.491000        |23.057000        |
15360            |45.482000        |23.025000        |
15360            |45.356000        |23.034000        |
15360            |45.424000        |22.992000        |
15360            |45.729000        |23.024000        |
15360            |45.405000        |23.007000        |
15360            |45.214000        |23.053000        |
15360            |45.303000        |22.982000        |
15360            |45.333000        |23.389000        |
15360            |45.266000        |22.947000        |
15360            |45.282000        |22.919000        |
15360            |45.322000        |22.990000        |
15360            |45.387000        |22.991000        |
15360            |45.711000        |22.989000        |
15360            |45.202000        |22.972000        |
15360            |45.204000        |23.023000        |
15360            |45.228000        |23.030000        |
15360            |45.692000        |22.950000        |
15360            |45.183000        |22.964000        |
15360            |45.372000        |23.003000        |
15360            |45.295000        |22.964000        |
15360            |45.318000        |23.336000        |
15360            |45.369000        |22.966000        |
15360            |45.251000        |23.040000        |
15360            |45.307000        |22.927000        |
15360            |45.341000        |23.067000        |
15360            |45.773000        |23.000000        |
15360            |45.290000        |23.008000        |
15360            |45.258000        |23.009000        |
15360            |45.282000        |23.067000        |
15360            |45.561000        |23.164000        |
15360            |45.346000        |23.000000        |
15360            |45.319000        |22.956000        |
15360            |45.353000        |22.953000        |
15360            |45.292000        |23.086000        |
15360            |45.695000        |23.068000        |
15360            |45.335000        |22.991000        |
15360            |45.369000        |22.916000        |
15360            |45.409000        |22.975000        |
15360            |45.742000        |22.989000        |
15360            |45.287000        |23.003000        |
15360            |45.217000        |23.038000        |
